AL, 04, 2010080106, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080106, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080112, 03, GPCC,  12, 104N,  373W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080112, 03, GPCC,  24, 110N,  391W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080112, 03, GPCC,  36, 117N,  418W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080112, 03, GPCC,  48, 125N,  444W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080112, 03, GPCC,  72, 149N,  493W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080112, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080112, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080112, 03, TVCN,  12, 104N,  373W,  68,   53,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080112, 03, TVCN,  24, 110N,  391W,  68,   76,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080112, 03, TVCN,  36, 117N,  418W,  68,  132,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080112, 03, TVCN,  48, 125N,  444W,  68,  195,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080112, 03, TVCN,  72, 149N,  493W,  68,  315,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080112, 03, TVCX,   0, 100N,  363W,  70,    0,   ,  60, AAA,    0,    0,    0,    0, 
AL, 04, 2010080112, 03, TVCX,  12, 105N,  373W,  70,   46,   ,  70, AAA,   49,   44,    2,    0, 
AL, 04, 2010080112, 03, TVCX,  24, 111N,  391W,  70,   73,   ,  74, AAA,   72,   75,    5,   -1, 
AL, 04, 2010080112, 03, TVCX,  36, 119N,  418W,  70,  123,   ,  74, AAA,   89,  173,    8,   -5, 
AL, 04, 2010080112, 03, TVCX,  48, 129N,  442W,  70,  173,   ,  70, AAA,   91,  330,   13,  -10, 
AL, 04, 2010080112, 03, TVCX,  72, 155N,  493W,  70,  265,   ,  91, AAA,  186,  379,   20,  -19, 
AL, 04, 2010080118, 03, GPCC,  12, 106N,  378W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080118, 03, GPCC,  24, 118N,  405W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080118, 03, GPCC,  36, 130N,  440W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080118, 03, GPCC,  48, 142N,  479W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080118, 03, GPCC,  72, 168N,  551W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080118, 03, GPCC,  96, 200N,  612W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080118, 03, GPCC, 120, 232N,  663W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080118, 03, TVCN,  12, 106N,  378W,  68,   39,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080118, 03, TVCN,  24, 118N,  405W,  68,   57,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080118, 03, TVCN,  36, 130N,  440W,  68,   81,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080118, 03, TVCN,  48, 142N,  479W,  68,   97,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080118, 03, TVCN,  72, 168N,  551W,  68,  152,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080118, 03, TVCN,  96, 200N,  612W,  68,  213,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080118, 03, TVCN, 120, 232N,  663W,  68,  287,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080118, 03, TVCX,   0,  98N,  363W,  70,    0,   ,  59, AAA,    0,    0,    0,    0, 
AL, 04, 2010080118, 03, TVCX,  12, 106N,  378W,  70,   40,   ,  64, AAA,   39,   42,    2,    0, 
AL, 04, 2010080118, 03, TVCX,  24, 119N,  404W,  70,   62,   ,  69, AAA,   57,   68,    5,   -1, 
AL, 04, 2010080118, 03, TVCX,  36, 132N,  440W,  70,   85,   ,  72, AAA,   76,   98,    8,   -5, 
AL, 04, 2010080118, 03, TVCX,  48, 146N,  477W,  70,  105,   ,  72, AAA,  102,  109,   13,  -10, 
AL, 04, 2010080118, 03, TVCX,  72, 174N,  548W,  70,  125,   ,  67, AAA,  169,   93,   20,  -19, 
AL, 04, 2010080118, 03, TVCX,  96, 208N,  607W,  70,  159,   ,  59, AAA,  249,  102,   18,  -32, 
AL, 04, 2010080118, 03, TVCX, 120, 241N,  657W,  70,  206,   ,  57, AAA,  285,  150,    0,  -65, 
AL, 04, 2010080200, 03, GPCC,  12, 113N,  399W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080200, 03, GPCC,  24, 125N,  436W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 2010080200, 03, GPCC,  36, 137N,  476W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
