EP, 03, 2010061418, 03, GPCC,  12,   0N,    0W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061418, 03, GPCC,  24,   0N,    0W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061418, 03, GPCC,  36,   0N,    0W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061418, 03, GPCC,  48,   0N,    0W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061418, 03, GPCC,  72,   0N,    0W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061418, 03, GPCC,  96,   0N,    0W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061418, 03, GPCC, 120,   0N,    0W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061500, 03, GPCC,  12, 144N, 1055W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061500, 03, GPCC,  24, 145N, 1057W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061500, 03, GPCC,  36, 145N, 1055W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061500, 03, GPCC,  48, 145N, 1055W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061500, 03, GPCC,  72, 150N, 1055W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061500, 03, GPCC,  96, 158N, 1064W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061500, 03, GPCC, 120, 172N, 1089W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061500, 03, TVCN,  12, 144N, 1055W,  68,   44,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061500, 03, TVCN,  24, 145N, 1057W,  68,   73,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061500, 03, TVCN,  36, 145N, 1055W,  68,  101,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061500, 03, TVCN,  48, 145N, 1055W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061500, 03, TVCN,  72, 150N, 1055W,  68,  154,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061500, 03, TVCN,  96, 158N, 1064W,  68,  197,   ,   0,    ,    0,    0,    0,    0, 
EP, 03, 2010061500, 03, TVCN, 120, 172N, 1089W,  68,  276,   ,   0,    ,    0,    0,    0,    0, 
