EP, 08, 2010082000, 03, GPCC,  12,   0N,    0W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082000, 03, GPCC,  24,   0N,    0W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082000, 03, GPCC,  36,   0N,    0W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082000, 03, GPCC,  48,   0N,    0W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082000, 03, GPCC,  72,   0N,    0W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082000, 03, GPCC,  96,   0N,    0W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082000, 03, GPCC, 120,   0N,    0W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082006, 03, GPCC,  12, 190N, 1087W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082006, 03, GPCC,  24, 197N, 1099W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082006, 03, GPCC,  36, 201N, 1109W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082006, 03, GPCC,  48, 205N, 1120W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082006, 03, GPCC,  72, 198N, 1134W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082006, 03, GPCC,  96,   0N,    0W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082006, 03, GPCC, 120,   0N,    0W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082006, 03, TVCN,  12, 190N, 1087W,  68,   43,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082006, 03, TVCN,  24, 197N, 1099W,  68,   69,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082006, 03, TVCN,  36, 201N, 1109W,  68,   89,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082006, 03, TVCN,  48, 205N, 1120W,  68,  127,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082006, 03, TVCN,  72, 198N, 1134W,  68,  188,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082012, 03, GPCC,  12, 197N, 1089W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082012, 03, GPCC,  24, 202N, 1102W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082012, 03, GPCC,  36, 205N, 1116W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082012, 03, GPCC,  48, 205N, 1128W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082012, 03, GPCC,  72, 196N, 1148W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082012, 03, GPCC,  96,   0N,    0W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082012, 03, GPCC, 120,   0N,    0W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082012, 03, TVCN,  12, 197N, 1089W,  68,   41,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082012, 03, TVCN,  24, 202N, 1102W,  68,   75,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082012, 03, TVCN,  36, 205N, 1116W,  68,  107,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082012, 03, TVCN,  48, 205N, 1128W,  68,  147,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082012, 03, TVCN,  72, 196N, 1148W,  68,  195,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082018, 03, GPCC,  12, 201N, 1096W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082018, 03, GPCC,  24, 205N, 1109W,  68,   64,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082018, 03, GPCC,  36, 208N, 1119W,  68,   92,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082018, 03, GPCC,  48, 208N, 1126W,  68,  119,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082018, 03, GPCC,  72, 206N, 1172W,  68,  173,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082018, 03, GPCC,  96,   0N,    0W,  68,  227,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082018, 03, GPCC, 120,   0N,    0W,  68,  335,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082018, 03, TCON,  12, 201N, 1098W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082018, 03, TVCN,  12, 201N, 1096W,  68,   38,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082018, 03, TVCN,  24, 205N, 1109W,  68,   71,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082018, 03, TVCN,  36, 208N, 1119W,  68,  101,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082018, 03, TVCN,  48, 208N, 1126W,  68,  138,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082018, 03, TVCN,  72, 206N, 1172W,  68,  185,   ,   0,    ,    0,    0,    0,    0, 
EP, 08, 2010082100, 03, GPCC,  12, 206N, 1108W,  68,   32,   ,   0,    ,    0,    0,    0,    0, 
