AL, 20, 2010102718, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102718, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102718, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102718, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102718, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102718, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102718, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102800, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102800, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102800, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102800, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102800, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102800, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102800, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102806, 03, GPCC,  12, 250N,  607W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102806, 03, GPCC,  24, 268N,  643W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102806, 03, GPCC,  36, 289N,  665W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102806, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102806, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102806, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102806, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102806, 03, TVCN,  12, 250N,  607W,  68,   35,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102806, 03, TVCN,  24, 268N,  643W,  68,   68,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102806, 03, TVCN,  36, 289N,  665W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 20, 2010102806, 03, TVCX,   0, 235N,  567W,  70,    0,   ,  72, AAA,    0,    0,    0,    0, 
AL, 20, 2010102806, 03, TVCX,  12, 250N,  606W,  70,   37,   ,  67, AAA,   38,   38,    2,    0, 
AL, 20, 2010102806, 03, TVCX,  24, 269N,  642W,  70,   67,   ,  54, AAA,   67,   67,    5,   -1, 
AL, 20, 2010102806, 03, TVCX,  36, 291N,  665W,  70,  112,   ,  91, AAA,  108,  117,    8,   -5, 
AL, 20, 2010102812, 03, GPCC,  12, 259N,  625W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
