AL, 14, 2010091818, 03, TVCN,  36, 153N,  319W,  68,   91,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091818, 03, TVCN,  48, 160N,  327W,  68,  112,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091818, 03, TVCN,  72, 166N,  339W,  68,  183,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091818, 03, TVCN,  96, 169N,  359W,  68,  242,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091818, 03, TVCN, 120, 177N,  396W,  68,  270,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091818, 03, TVCX,   0, 127N,  282W,  70,    0,   ,  61, AAA,    0,    0,    0,    0, 
AL, 14, 2010091818, 03, TVCX,  12, 136N,  297W,  70,   40,   ,  59, AAA,   38,   44,    2,    0, 
AL, 14, 2010091818, 03, TVCX,  24, 145N,  310W,  70,   67,   ,  51, AAA,   61,   76,    5,   -1, 
AL, 14, 2010091818, 03, TVCX,  36, 155N,  318W,  70,   93,   ,  45, AAA,   85,  103,    8,   -5, 
AL, 14, 2010091818, 03, TVCX,  48, 163N,  324W,  70,  114,   ,  53, AAA,  119,  111,   13,  -10, 
AL, 14, 2010091818, 03, TVCX,  72, 172N,  338W,  70,  154,   ,  78, AAA,  202,  118,   20,  -19, 
AL, 14, 2010091818, 03, TVCX,  96, 177N,  357W,  70,  190,   ,  79, AAA,  288,  126,   18,  -32, 
AL, 14, 2010091818, 03, TVCX, 120, 188N,  394W,  70,  232,   ,  79, AAA,  295,  183,    0,  -65, 
AL, 14, 2010091900, 03, GPCC,  12, 148N,  307W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091900, 03, GPCC,  24, 157N,  317W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091900, 03, GPCC,  36, 166N,  324W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091900, 03, GPCC,  48, 171N,  330W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091900, 03, GPCC,  72, 175N,  335W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091900, 03, GPCC,  96, 182N,  351W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091900, 03, GPCC, 120, 187N,  381W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091900, 03, TVCN,  12, 148N,  307W,  68,   44,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091900, 03, TVCN,  24, 157N,  317W,  68,   74,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091900, 03, TVCN,  36, 166N,  324W,  68,   99,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091900, 03, TVCN,  48, 171N,  330W,  68,  117,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091900, 03, TVCN,  72, 175N,  335W,  68,  174,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091900, 03, TVCN,  96, 182N,  351W,  68,  241,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091900, 03, TVCN, 120, 187N,  381W,  68,  315,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091900, 03, TVCX,   0, 138N,  293W,  70,    0,   ,  56, AAA,    0,    0,    0,    0, 
AL, 14, 2010091900, 03, TVCX,  12, 148N,  307W,  70,   41,   ,  51, AAA,   43,   40,    2,    0, 
AL, 14, 2010091900, 03, TVCX,  24, 158N,  317W,  70,   72,   ,  43, AAA,   67,   78,    5,   -1, 
AL, 14, 2010091900, 03, TVCX,  36, 167N,  322W,  70,   96,   ,  43, AAA,   90,  105,    8,   -5, 
AL, 14, 2010091900, 03, TVCX,  48, 174N,  327W,  70,  116,   ,  54, AAA,  118,  115,   13,  -10, 
AL, 14, 2010091900, 03, TVCX,  72, 180N,  330W,  70,  174,   ,  43, AAA,  181,  168,   20,  -19, 
AL, 14, 2010091900, 03, TVCX,  96, 190N,  349W,  70,  217,   ,  80, AAA,  265,  179,   18,  -32, 
AL, 14, 2010091900, 03, TVCX, 120, 197N,  378W,  70,  298,   ,  74, AAA,  275,  324,    0,  -65, 
AL, 14, 2010091906, 03, GPCC,  12, 153N,  317W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091906, 03, GPCC,  24, 160N,  326W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091906, 03, GPCC,  36, 167N,  331W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091906, 03, GPCC,  48, 172N,  336W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091906, 03, GPCC,  72, 178N,  344W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091906, 03, GPCC,  96, 185N,  367W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091906, 03, GPCC, 120, 195N,  397W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091906, 03, TVCN,  12, 153N,  317W,  68,   42,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091906, 03, TVCN,  24, 160N,  326W,  68,   70,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091906, 03, TVCN,  36, 167N,  331W,  68,   90,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091906, 03, TVCN,  48, 172N,  336W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091906, 03, TVCN,  72, 178N,  344W,  68,  147,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091906, 03, TVCN,  96, 185N,  367W,  68,  182,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091906, 03, TVCN, 120, 195N,  397W,  68,  225,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091906, 03, TVCX,   0, 145N,  302W,  70,    0,   ,  66, AAA,    0,    0,    0,    0, 
AL, 14, 2010091906, 03, TVCX,  12, 153N,  317W,  70,   42,   ,  58, AAA,   41,   44,    2,    0, 
AL, 14, 2010091906, 03, TVCX,  24, 160N,  326W,  70,   69,   ,  42, AAA,   64,   75,    5,   -1, 
AL, 14, 2010091906, 03, TVCX,  36, 169N,  329W,  70,   89,   ,  39, AAA,   85,   96,    8,   -5, 
AL, 14, 2010091906, 03, TVCX,  48, 174N,  334W,  70,  109,   ,  47, AAA,  108,  111,   13,  -10, 
AL, 14, 2010091906, 03, TVCX,  72, 184N,  340W,  70,  146,   ,  62, AAA,  176,  122,   20,  -19, 
AL, 14, 2010091906, 03, TVCX,  96, 193N,  366W,  70,  186,   ,  75, AAA,  226,  155,   18,  -32, 
AL, 14, 2010091906, 03, TVCX, 120, 205N,  392W,  70,  266,   ,  67, AAA,  225,  315,    0,  -65, 
AL, 14, 2010091912, 03, GPCC,  12, 156N,  319W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091912, 03, GPCC,  24, 163N,  324W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091912, 03, GPCC,  36, 169N,  327W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091912, 03, GPCC,  48, 173N,  328W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091912, 03, GPCC,  72, 181N,  329W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091912, 03, GPCC,  96, 191N,  342W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091912, 03, GPCC, 120, 208N,  353W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091912, 03, TVCN,  12, 156N,  319W,  68,   40,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091912, 03, TVCN,  24, 163N,  324W,  68,   65,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091912, 03, TVCN,  36, 169N,  327W,  68,   85,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091912, 03, TVCN,  48, 173N,  328W,  68,  107,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091912, 03, TVCN,  72, 181N,  329W,  68,  167,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091912, 03, TVCN,  96, 191N,  342W,  68,  222,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091912, 03, TVCN, 120, 208N,  353W,  68,  278,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091912, 03, TVCX,   0, 150N,  308W,  70,    0,   ,  69, AAA,    0,    0,    0,    0, 
AL, 14, 2010091912, 03, TVCX,  12, 156N,  319W,  70,   40,   ,  45, AAA,   39,   43,    2,    0, 
AL, 14, 2010091912, 03, TVCX,  24, 164N,  323W,  70,   66,   ,  30, AAA,   62,   72,    5,   -1, 
AL, 14, 2010091912, 03, TVCX,  36, 169N,  324W,  70,   86,   ,  25, AAA,   85,   88,    8,   -5, 
AL, 14, 2010091912, 03, TVCX,  48, 173N,  324W,  70,  118,   ,  13, AAA,  107,  132,   13,  -10, 
AL, 14, 2010091912, 03, TVCX,  72, 183N,  322W,  70,  173,   ,  20, AAA,  177,  170,   20,  -19, 
AL, 14, 2010091912, 03, TVCX,  96, 197N,  336W,  70,  214,   ,  52, AAA,  251,  183,   18,  -32, 
AL, 14, 2010091912, 03, TVCX, 120, 210N,  342W,  70,  305,   ,  12, AAA,  243,  382,    0,  -65, 
AL, 14, 2010091918, 03, GPCC,  12, 161N,  318W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091918, 03, GPCC,  24, 169N,  323W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091918, 03, GPCC,  36, 173N,  326W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091918, 03, GPCC,  48, 178N,  328W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091918, 03, GPCC,  72, 186N,  340W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091918, 03, GPCC,  96, 197N,  366W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091918, 03, GPCC, 120, 209N,  379W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091918, 03, TVCN,  12, 161N,  318W,  68,   41,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091918, 03, TVCN,  24, 169N,  323W,  68,   67,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091918, 03, TVCN,  36, 173N,  326W,  68,   89,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091918, 03, TVCN,  48, 178N,  328W,  68,  104,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091918, 03, TVCN,  72, 186N,  340W,  68,  144,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091918, 03, TVCN,  96, 197N,  366W,  68,  181,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091918, 03, TVCN, 120, 209N,  379W,  68,  228,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010091918, 03, TVCX,   0, 153N,  310W,  70,    0,   ,  46, AAA,    0,    0,    0,    0, 
AL, 14, 2010091918, 03, TVCX,  12, 162N,  318W,  70,   40,   ,  37, AAA,   41,   40,    2,    0, 
AL, 14, 2010091918, 03, TVCX,  24, 169N,  322W,  70,   65,   ,  34, AAA,   67,   64,    5,   -1, 
AL, 14, 2010091918, 03, TVCX,  36, 174N,  323W,  70,   89,   ,  28, AAA,   84,   95,    8,   -5, 
AL, 14, 2010091918, 03, TVCX,  48, 180N,  324W,  70,  112,   ,  30, AAA,  107,  118,   13,  -10, 
AL, 14, 2010091918, 03, TVCX,  72, 192N,  337W,  70,  154,   ,  68, AAA,  165,  145,   20,  -19, 
AL, 14, 2010091918, 03, TVCX,  96, 204N,  361W,  70,  199,   ,  62, AAA,  206,  194,   18,  -32, 
AL, 14, 2010091918, 03, TVCX, 120, 213N,  368W,  70,  269,   ,  23, AAA,  235,  309,    0,  -65, 
AL, 14, 2010092000, 03, GPCC,  12, 164N,  322W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092000, 03, GPCC,  24, 170N,  324W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092000, 03, GPCC,  36, 174N,  324W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092000, 03, GPCC,  48, 179N,  323W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092000, 03, GPCC,  72, 185N,  329W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092000, 03, GPCC,  96, 196N,  342W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092000, 03, GPCC, 120, 218N,  345W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092000, 03, TVCN,  12, 164N,  322W,  68,   41,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092000, 03, TVCN,  24, 170N,  324W,  68,   67,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092000, 03, TVCN,  36, 174N,  324W,  68,   94,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092000, 03, TVCN,  48, 179N,  323W,  68,  111,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092000, 03, TVCN,  72, 185N,  329W,  68,  170,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092000, 03, TVCN,  96, 196N,  342W,  68,  228,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092000, 03, TVCN, 120, 218N,  345W,  68,  273,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092000, 03, TVCX,   0, 156N,  316W,  70,    0,   ,  38, AAA,    0,    0,    0,    0, 
AL, 14, 2010092000, 03, TVCX,  12, 164N,  322W,  70,   40,   ,  28, AAA,   41,   41,    2,    0, 
AL, 14, 2010092000, 03, TVCX,  24, 170N,  323W,  70,   65,   ,   7, AAA,   65,   67,    5,   -1, 
AL, 14, 2010092000, 03, TVCX,  36, 174N,  322W,  70,   93,   , 353, AAA,   87,  101,    8,   -5, 
AL, 14, 2010092000, 03, TVCX,  48, 181N,  319W,  70,  115,   ,  28, AAA,  110,  122,   13,  -10, 
AL, 14, 2010092000, 03, TVCX,  72, 191N,  326W,  70,  169,   ,  62, AAA,  179,  160,   20,  -19, 
AL, 14, 2010092000, 03, TVCX,  96, 199N,  334W,  70,  235,   ,  23, AAA,  233,  238,   18,  -32, 
AL, 14, 2010092000, 03, TVCX, 120, 218N,  333W,  70,  304,   ,   0, AAA,  249,  374,    0,  -65, 
AL, 14, 2010092006, 03, GPCC,  12, 170N,  328W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092006, 03, GPCC,  24, 173N,  329W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092006, 03, GPCC,  36, 176N,  328W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092006, 03, GPCC,  48, 179N,  329W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092006, 03, GPCC,  72, 184N,  341W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092006, 03, GPCC,  96, 191N,  362W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092006, 03, GPCC, 120, 203N,  377W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092006, 03, TVCN,  12, 170N,  328W,  68,   40,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092006, 03, TVCN,  24, 173N,  329W,  68,   68,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092006, 03, TVCN,  36, 176N,  328W,  68,   97,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092006, 03, TVCN,  48, 179N,  329W,  68,  115,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092006, 03, TVCN,  72, 184N,  341W,  68,  168,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092006, 03, TVCN,  96, 191N,  362W,  68,  226,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092006, 03, TVCN, 120, 203N,  377W,  68,  264,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092006, 03, TVCX,   0, 164N,  323W,  70,    0,   ,  40, AAA,    0,    0,    0,    0, 
AL, 14, 2010092006, 03, TVCX,  12, 170N,  328W,  70,   40,   ,  28, AAA,   39,   43,    2,    0, 
AL, 14, 2010092006, 03, TVCX,  24, 174N,  329W,  70,   69,   ,  49, AAA,   61,   78,    5,   -1, 
AL, 14, 2010092006, 03, TVCX,  36, 176N,  326W,  70,   91,   , 334, AAA,   90,   93,    8,   -5, 
AL, 14, 2010092006, 03, TVCX,  48, 181N,  325W,  70,  118,   ,  19, AAA,  116,  122,   13,  -10, 
AL, 14, 2010092006, 03, TVCX,  72, 190N,  339W,  70,  168,   ,  76, AAA,  177,  160,   20,  -19, 
AL, 14, 2010092006, 03, TVCX,  96, 199N,  357W,  70,  230,   ,  63, AAA,  229,  232,   18,  -32, 
AL, 14, 2010092006, 03, TVCX, 120, 209N,  368W,  70,  315,   ,  37, AAA,  217,  459,    0,  -65, 
AL, 14, 2010092012, 03, GPCC,  12, 169N,  325W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092012, 03, GPCC,  24, 174N,  324W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092012, 03, GPCC,  36, 178N,  323W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092012, 03, GPCC,  48, 181N,  324W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092012, 03, GPCC,  72, 188N,  334W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092012, 03, GPCC,  96, 203N,  349W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092012, 03, GPCC, 120, 223N,  351W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092012, 03, TVCN,  12, 169N,  325W,  68,   43,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092012, 03, TVCN,  24, 174N,  324W,  68,   74,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092012, 03, TVCN,  36, 178N,  323W,  68,  102,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092012, 03, TVCN,  48, 181N,  324W,  68,  120,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092012, 03, TVCN,  72, 188N,  334W,  68,  181,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092012, 03, TVCN,  96, 203N,  349W,  68,  248,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092012, 03, TVCN, 120, 223N,  351W,  68,  332,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092012, 03, TVCX,   0, 164N,  323W,  70,    0,   ,  30, AAA,    0,    0,    0,    0, 
AL, 14, 2010092012, 03, TVCX,  12, 169N,  325W,  70,   43,   ,  32, AAA,   40,   46,    2,    0, 
AL, 14, 2010092012, 03, TVCX,  24, 174N,  323W,  70,   73,   , 351, AAA,   64,   83,    5,   -1, 
AL, 14, 2010092012, 03, TVCX,  36, 175N,  323W,  70,   95,   , 289, AAA,   96,   96,    8,   -5, 
AL, 14, 2010092012, 03, TVCX,  48, 183N,  320W,  70,  123,   ,  28, AAA,  115,  133,   13,  -10, 
AL, 14, 2010092012, 03, TVCX,  72, 194N,  330W,  70,  162,   ,  57, AAA,  194,  137,   20,  -19, 
AL, 14, 2010092012, 03, TVCX,  96, 206N,  341W,  70,  247,   ,  28, AAA,  253,  242,   18,  -32, 
AL, 14, 2010092012, 03, TVCX, 120, 220N,  340W,  70,  355,   , 346, AAA,  236,  536,    0,  -65, 
AL, 14, 2010092018, 03, GPCC,  12, 167N,  320W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092018, 03, GPCC,  24, 172N,  317W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092018, 03, GPCC,  36, 176N,  318W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092018, 03, GPCC,  48, 181N,  322W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092018, 03, GPCC,  72, 193N,  340W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092018, 03, GPCC,  96, 211N,  354W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092018, 03, GPCC, 120, 227N,  352W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092018, 03, TVCN,  12, 167N,  320W,  68,   40,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092018, 03, TVCN,  24, 172N,  317W,  68,   71,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092018, 03, TVCN,  36, 176N,  318W,  68,  101,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092018, 03, TVCN,  48, 181N,  322W,  68,  117,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092018, 03, TVCN,  72, 193N,  340W,  68,  151,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092018, 03, TVCN,  96, 211N,  354W,  68,  195,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092018, 03, TVCN, 120, 227N,  352W,  68,  306,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092018, 03, TVCX,   0, 163N,  320W,  70,    0,   , 359, AAA,    0,    0,    0,    0, 
AL, 14, 2010092018, 03, TVCX,  12, 167N,  319W,  70,   40,   , 350, AAA,   39,   42,    2,    0, 
AL, 14, 2010092018, 03, TVCX,  24, 171N,  317W,  70,   69,   , 319, AAA,   69,   69,    5,   -1, 
AL, 14, 2010092018, 03, TVCX,  36, 176N,  316W,  70,   99,   ,  24, AAA,   88,  113,    8,   -5, 
AL, 14, 2010092018, 03, TVCX,  48, 183N,  319W,  70,  123,   ,  43, AAA,  113,  136,   13,  -10, 
AL, 14, 2010092018, 03, TVCX,  72, 198N,  336W,  70,  162,   ,  58, AAA,  170,  156,   20,  -19, 
AL, 14, 2010092018, 03, TVCX,  96, 211N,  345W,  70,  216,   ,   5, AAA,  213,  220,   18,  -32, 
AL, 14, 2010092018, 03, TVCX, 120, 224N,  341W,  70,  328,   , 344, AAA,  262,  411,    0,  -65, 
AL, 14, 2010092100, 03, GPCC,  12, 175N,  317W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092100, 03, GPCC,  24, 179N,  316W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092100, 03, GPCC,  36, 183N,  318W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092100, 03, GPCC,  48, 188N,  324W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092100, 03, GPCC,  72, 201N,  344W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092100, 03, GPCC,  96, 219N,  353W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092100, 03, GPCC, 120, 237N,  348W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092100, 03, TVCN,  12, 175N,  317W,  68,   42,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092100, 03, TVCN,  24, 179N,  316W,  68,   74,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092100, 03, TVCN,  36, 183N,  318W,  68,  102,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092100, 03, TVCN,  48, 188N,  324W,  68,  118,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092100, 03, TVCN,  72, 201N,  344W,  68,  143,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092100, 03, TVCN,  96, 219N,  353W,  68,  209,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092100, 03, TVCN, 120, 237N,  348W,  68,  338,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092100, 03, TVCX,   0, 170N,  319W,  70,    0,   , 325, AAA,    0,    0,    0,    0, 
AL, 14, 2010092100, 03, TVCX,  12, 174N,  316W,  70,   40,   , 345, AAA,   41,   41,    2,    0, 
AL, 14, 2010092100, 03, TVCX,  24, 179N,  315W,  70,   73,   ,  22, AAA,   65,   82,    5,   -1, 
AL, 14, 2010092100, 03, TVCX,  36, 184N,  316W,  70,  100,   ,  35, AAA,   91,  111,    8,   -5, 
AL, 14, 2010092100, 03, TVCX,  48, 191N,  321W,  70,  122,   ,  51, AAA,  114,  132,   13,  -10, 
AL, 14, 2010092100, 03, TVCX,  72, 206N,  340W,  70,  155,   ,  47, AAA,  165,  147,   20,  -19, 
AL, 14, 2010092100, 03, TVCX,  96, 227N,  353W,  70,  214,   ,  90, AAA,  237,  195,   18,  -32, 
AL, 14, 2010092100, 03, TVCX, 120, 233N,  337W,  70,  351,   , 336, AAA,  262,  471,    0,  -65, 
AL, 14, 2010092106, 03, GPCC,  12, 182N,  316W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092106, 03, GPCC,  24, 185N,  318W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092106, 03, GPCC,  36, 184N,  321W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, 14, 2010092106, 03, GPCC,  48, 184N,  328W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
