AL, C5, 2010092112, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092112, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092112, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092112, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092112, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092112, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092112, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092118, 03, GPCC,  12, 127N,  666W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092118, 03, GPCC,  24, 131N,  694W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092118, 03, GPCC,  36, 135N,  720W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092118, 03, GPCC,  48, 140N,  746W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092118, 03, GPCC,  72, 147N,  799W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092118, 03, GPCC,  96, 159N,  838W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092118, 03, GPCC, 120, 181N,  859W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092118, 03, TVCN,  12, 127N,  666W,  68,   40,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092118, 03, TVCN,  24, 131N,  694W,  68,   61,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092118, 03, TVCN,  36, 135N,  720W,  68,   83,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092118, 03, TVCN,  48, 140N,  746W,  68,   90,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092118, 03, TVCN,  72, 147N,  799W,  68,  145,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092118, 03, TVCN,  96, 159N,  838W,  68,  210,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092118, 03, TVCN, 120, 181N,  859W,  68,  254,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092118, 03, TVCX,   0, 124N,  641W,  70,    0,   ,  84, AAA,    0,    0,    0,    0, 
AL, C5, 2010092118, 03, TVCX,  12, 127N,  666W,  70,   40,   ,  82, AAA,   40,   40,    2,    0, 
AL, C5, 2010092118, 03, TVCX,  24, 132N,  694W,  70,   64,   ,  82, AAA,   60,   69,    5,   -1, 
AL, C5, 2010092118, 03, TVCX,  36, 137N,  719W,  70,   81,   ,  81, AAA,   76,   87,    8,   -5, 
AL, C5, 2010092118, 03, TVCX,  48, 144N,  746W,  70,   94,   ,  80, AAA,   96,   93,   13,  -10, 
AL, C5, 2010092118, 03, TVCX,  72, 154N,  799W,  70,  135,   ,  82, AAA,  139,  132,   20,  -19, 
AL, C5, 2010092118, 03, TVCX,  96, 166N,  834W,  70,  175,   ,  56, AAA,  218,  142,   18,  -32, 
AL, C5, 2010092118, 03, TVCX, 120, 186N,  849W,  70,  190,   ,  28, AAA,  274,  133,    0,  -65, 
AL, C5, 2010092200, 03, GPCC,  12, 127N,  679W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092200, 03, GPCC,  24, 130N,  708W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092200, 03, GPCC,  36, 133N,  735W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092200, 03, GPCC,  48, 137N,  761W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092200, 03, GPCC,  72, 145N,  810W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092200, 03, GPCC,  96, 159N,  844W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092200, 03, GPCC, 120, 181N,  855W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092200, 03, TVCN,  12, 127N,  679W,  68,   37,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092200, 03, TVCN,  24, 130N,  708W,  68,   65,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092200, 03, TVCN,  36, 133N,  735W,  68,   89,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092200, 03, TVCN,  48, 137N,  761W,  68,  101,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092200, 03, TVCN,  72, 145N,  810W,  68,  148,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092200, 03, TVCN,  96, 159N,  844W,  68,  204,   ,   0,    ,    0,    0,    0,    0, 
AL, C5, 2010092200, 03, TVCN, 120, 181N,  855W,  68,  234,   ,   0,    ,    0,    0,    0,    0, 
