AL, C0, 2010090506, 03, GPCC,  12,   0N,    0W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, C0, 2010090506, 03, GPCC,  24,   0N,    0W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, C0, 2010090506, 03, GPCC,  36,   0N,    0W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, C0, 2010090506, 03, GPCC,  48,   0N,    0W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, C0, 2010090506, 03, GPCC,  72,   0N,    0W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, C0, 2010090506, 03, GPCC,  96,   0N,    0W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, C0, 2010090506, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, C0, 2010090512, 03, GPCC,  12, 201N,  959W,  68,   36,   ,   0,    ,    0,    0,    0,    0, 
AL, C0, 2010090512, 03, GPCC,  24, 208N,  963W,  68,   72,   ,   0,    ,    0,    0,    0,    0, 
AL, C0, 2010090512, 03, GPCC,  36, 216N,  969W,  68,  100,   ,   0,    ,    0,    0,    0,    0, 
AL, C0, 2010090512, 03, GPCC,  48, 224N,  979W,  68,  129,   ,   0,    ,    0,    0,    0,    0, 
AL, C0, 2010090512, 03, GPCC,  72, 246N,  991W,  68,  192,   ,   0,    ,    0,    0,    0,    0, 
AL, C0, 2010090512, 03, GPCC,  96, 286N, 1029W,  68,  266,   ,   0,    ,    0,    0,    0,    0, 
AL, C0, 2010090512, 03, GPCC, 120,   0N,    0W,  68,  356,   ,   0,    ,    0,    0,    0,    0, 
AL, C0, 2010090512, 03, TVCN,  12, 201N,  959W,  68,   40,   ,   0,    ,    0,    0,    0,    0, 
AL, C0, 2010090512, 03, TVCN,  24, 208N,  963W,  68,   62,   ,   0,    ,    0,    0,    0,    0, 
AL, C0, 2010090512, 03, TVCN,  36, 216N,  969W,  68,   84,   ,   0,    ,    0,    0,    0,    0, 
AL, C0, 2010090512, 03, TVCN,  48, 224N,  979W,  68,   97,   ,   0,    ,    0,    0,    0,    0, 
AL, C0, 2010090512, 03, TVCN,  72, 246N,  991W,  68,  214,   ,   0,    ,    0,    0,    0,    0, 
