EP, 90, 2015111712, 01, CARQ, -24, 123N, 1074W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 90, 2015111712, 01, CARQ, -18, 124N, 1078W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 90, 2015111712, 01, CARQ, -12, 125N, 1082W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 284,   4,     INVEST,  , 
EP, 90, 2015111712, 01, CARQ,  -6, 126N, 1086W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 90, 2015111712, 01, CARQ,   0, 128N, 1091W,  25, 1007, DB,  34, NEQ,    0,    0,    0,    0, 1009,  175,  60,   0,   0,   E,   0,   X, 290,   5,     INVEST, S, 
EP, 90, 2015111712, 01, CARQ,   0, 128N, 1091W,  25, 1007, DB,  50, NEQ,    0,    0,    0,    0, 1009,  175,  60,   0,   0,   E,   0,   X, 290,   5,     INVEST, S, 
EP, 90, 2015111712, 01, CARQ,   0, 128N, 1091W,  25, 1007, DB,  64, NEQ,    0,    0,    0,    0, 1009,  175,  60,   0,   0,   E,   0,   X, 290,   5,     INVEST, S, 
EP, 90, 2015111712, 03,  CMC,   0, 120N, 1080W,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC,   6, 120N, 1079W,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC,  12, 120N, 1070W,   0, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC,  18, 123N, 1063W,   0, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC,  24, 128N, 1061W,   0, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC,  30, 129N, 1061W,   0, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC,  36, 130N, 1060W,   0,  998, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC,  42, 136N, 1059W,   0,  999, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC,  48, 140N, 1060W,   0,  995, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC,  54, 141N, 1060W,   0,  996, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC,  60, 148N, 1061W,   0,  992, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC,  66, 150N, 1066W,   0,  992, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC,  72, 156N, 1069W,   0,  991, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC,  78, 160N, 1070W,   0,  990, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC,  84, 169N, 1076W,   0,  987, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC,  90, 175N, 1080W,   0,  988, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC,  96, 181N, 1081W,   0,  983, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC, 102, 190N, 1081W,   0,  985, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC, 108, 200N, 1080W,   0,  983, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC, 114, 210N, 1075W,   0,  988, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC, 120, 219N, 1062W,   0,  989, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 90, 2015111712, 03,  CMC, 126, 233N, 1051W,   0, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
