EP, 93, 2015092512, 01, CARQ, -24,  95N,  960W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 93, 2015092512, 01, CARQ, -18,  97N,  968W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 93, 2015092512, 01, CARQ, -12,  99N,  975W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 289,   8,     INVEST,  , 
EP, 93, 2015092512, 01, CARQ,  -6, 102N,  983W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 93, 2015092512, 01, CARQ,   0, 104N,  990W,  20, 1007, DB,  34, NEQ,    0,    0,    0,    0, 1008,  180,  90,   0,   0,   E,   0,   X, 290,   8,     INVEST, S, 
EP, 93, 2015092512, 01, CARQ,   0, 104N,  990W,  20, 1007, DB,  50, NEQ,    0,    0,    0,    0, 1008,  180,  90,   0,   0,   E,   0,   X, 290,   8,     INVEST, S, 
EP, 93, 2015092512, 01, CARQ,   0, 104N,  990W,  20, 1007, DB,  64, NEQ,    0,    0,    0,    0, 1008,  180,  90,   0,   0,   E,   0,   X, 290,   8,     INVEST, S, 
EP, 93, 2015092512, 03,  CMC,   0, 108N, 1010W,   0, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 93, 2015092512, 03,  CMC,   6, 115N, 1014W,   0, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 93, 2015092512, 03,  CMC,  12, 124N, 1024W,   0, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 93, 2015092512, 03,  CMC,  18, 129N, 1033W,   0, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 93, 2015092512, 03,  CMC,  24, 130N, 1041W,   0, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 93, 2015092512, 03,  CMC,  30, 130N, 1050W,   0, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 93, 2015092512, 03,  CMC,  36, 132N, 1052W,   0, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 93, 2015092512, 03,  CMC,  42, 136N, 1053W,   0, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 93, 2015092512, 03,  CMC,  48, 140N, 1050W,   0,  998, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 93, 2015092512, 03,  CMC,  54, 141N, 1049W,   0,  999, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 93, 2015092512, 03,  CMC,  60, 150N, 1050W,   0,  995, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 93, 2015092512, 03,  CMC,  66, 153N, 1050W,   0,  999, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 93, 2015092512, 03,  CMC,  72, 160N, 1050W,   0,  995, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 93, 2015092512, 03,  CMC,  78, 164N, 1050W,   0,  998, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 93, 2015092512, 03,  CMC,  84, 161N, 1050W,   0,  994, XX,  34, NEQ,    0,    0,    0,    0, 
