EP, 05, 2005071800, 01, CARQ, -24, 135N,  995W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 05, 2005071800, 01, CARQ, -18, 137N, 1002W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 05, 2005071800, 01, CARQ, -12, 140N, 1010W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 289,   8, 
EP, 05, 2005071800, 01, CARQ,  -6, 142N, 1017W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
EP, 05, 2005071800, 01, CARQ,   0, 145N, 1025W,  30, 1006, DB,  34, NEQ,    0,    0,    0,    0, 1010,  150,  75,   0,   0,   E,   0,   X, 290,   8,     INVEST, D, 
EP, 05, 2005071800, 01, CARQ,   0, 145N, 1025W,  30, 1006, DB,  50, NEQ,    0,    0,    0,    0, 1010,  150,  75,   0,   0,   E,   0,   X, 290,   8,     INVEST, D, 
EP, 05, 2005071800, 01, CARQ,   0, 145N, 1025W,  30, 1006, DB,  64, NEQ,    0,    0,    0,    0, 1010,  150,  75,   0,   0,   E,   0,   X, 290,   8,     INVEST, D, 
EP, 05, 2005071800, 03, BAMD,  12, 151N, 1042W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMD,  24, 160N, 1061W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMD,  36, 169N, 1081W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMD,  48, 177N, 1101W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMD,  60, 183N, 1121W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMD,  72, 186N, 1141W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMD,  84, 186N, 1164W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMD,  96, 187N, 1189W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMD, 108, 187N, 1215W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMD, 120, 188N, 1242W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMM,  12, 151N, 1042W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMM,  24, 159N, 1062W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMM,  36, 167N, 1083W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMM,  48, 174N, 1105W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMM,  60, 177N, 1125W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMM,  72, 177N, 1146W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMM,  84, 172N, 1166W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMM,  96, 168N, 1186W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMM, 108, 164N, 1206W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMM, 120, 161N, 1226W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMS,  12, 152N, 1042W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMS,  24, 159N, 1060W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMS,  36, 166N, 1079W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMS,  48, 173N, 1098W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMS,  60, 177N, 1115W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMS,  72, 178N, 1129W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMS,  84, 176N, 1143W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMS,  96, 177N, 1157W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMS, 108, 176N, 1172W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, BAMS, 120, 177N, 1187W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, CLIP,  12, 151N, 1040W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, CLIP,  24, 158N, 1055W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, CLIP,  36, 165N, 1071W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, CLIP,  48, 171N, 1088W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, CLIP,  60, 174N, 1107W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, CLIP,  72, 177N, 1127W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, CLP5,  12, 151N, 1040W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, CLP5,  24, 157N, 1055W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, CLP5,  36, 163N, 1070W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, CLP5,  48, 169N, 1085W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, CLP5,  60, 175N, 1099W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, CLP5,  72, 180N, 1113W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, CLP5,  84, 186N, 1129W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, CLP5,  96, 191N, 1143W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, CLP5, 108, 195N, 1159W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, CLP5, 120, 200N, 1172W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSHP,   0, 145N, 1025W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSHP,  12, 151N, 1042W,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSHP,  24, 159N, 1062W,  53,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSHP,  36, 167N, 1083W,  60,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSHP,  48, 174N, 1105W,  63,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSHP,  60, 177N, 1125W,  62,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSHP,  72, 177N, 1146W,  56,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSHP,  84, 172N, 1166W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSHP,  96, 168N, 1186W,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSHP, 108, 164N, 1206W,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSHP, 120, 161N, 1226W,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSNS,   0, 145N, 1025W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSNS,  12, 151N, 1042W,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSNS,  24, 159N, 1062W,  48,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSNS,  36, 167N, 1083W,  54,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSNS,  48, 174N, 1105W,  58,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSNS,  60, 177N, 1125W,  58,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSNS,  72, 177N, 1146W,  53,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSNS,  84, 172N, 1166W,  48,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSNS,  96, 168N, 1186W,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSNS, 108, 164N, 1206W,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, DSNS, 120, 161N, 1226W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, LBAR,   0, 145N, 1025W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, LBAR,  12, 151N, 1045W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, LBAR,  24, 163N, 1066W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, LBAR,  36, 173N, 1089W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, LBAR,  48, 183N, 1114W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, LBAR,  60, 195N, 1140W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, LBAR,  72, 207N, 1167W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, LBAR,  84, 218N, 1193W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, LBAR,  96, 230N, 1219W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, LBAR, 108, 235N, 1242W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, LBAR, 120, 246N, 1261W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, P91E,   0, 145N, 1025W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, P91E,  12, 150N, 1041W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, P91E,  24, 155N, 1057W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, P91E,  36, 160N, 1074W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, P91E,  48, 164N, 1094W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, P91E,  60, 168N, 1115W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, P91E,  72, 169N, 1140W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 05, 2005071800, 03, P91E,  84, 170N, 1165W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
