WP, 99, 2020081600, 71, JNVG,   0, 147N, 1244E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081600, 71, JNVG,  12, 165N, 1242E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081600, 72, JAVN,   0, 154N, 1244E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081600, 72, JAVN,  12, 149N, 1245E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081600, 74, JJGS,   0, 156N, 1237E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081600, 74, JJGS,  12, 163N, 1245E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081600, 74, JJGS,  24, 170N, 1225E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081600, 74, JJGS,  36, 173N, 1194E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081600, 74, JJGS,  48, 175N, 1172E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081600, 74, JJGS,  60, 175N, 1156E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081600, 74, JJGS,  72, 185N, 1128E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081600, 74, JJGS,  84, 193N, 1122E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 01, CARQ, -24, 173N, 1248E,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 99, 2020081606, 01, CARQ, -18, 174N, 1242E,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 99, 2020081606, 01, CARQ, -12, 174N, 1239E,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X, 270,   3,     INVEST,  , 
WP, 99, 2020081606, 01, CARQ,  -6, 174N, 1236E,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   W,   0,   X,   0,   0,     INVEST,  , 
WP, 99, 2020081606, 01, CARQ,   0, 175N, 1233E,  15, 1006, DB,  34, NEQ,    0,    0,    0,    0, 1008,  120,  50,   0,   0,   W,   0,   X, 275,   3,     INVEST, S, 
WP, 99, 2020081606, 01, CARQ,   0, 175N, 1233E,  15, 1006, DB,  50, NEQ,    0,    0,    0,    0, 1008,  120,  50,   0,   0,   W,   0,   X, 275,   3,     INVEST, S, 
WP, 99, 2020081606, 01, CARQ,   0, 175N, 1233E,  15, 1006, DB,  64, NEQ,    0,    0,    0,    0, 1008,  120,  50,   0,   0,   W,   0,   X, 275,   3,     INVEST, S, 
WP, 99, 2020081606, 03, AC00,   0, 168N, 1235E,  17, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00,   6, 171N, 1233E,   9, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00,  12, 174N, 1231E,  14, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00,  18, 178N, 1225E,  16, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00,  24, 180N, 1218E,  16, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00,  30, 184N, 1209E,  19, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00,  36, 186N, 1200E,  21, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00,  42, 188N, 1189E,  24, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00,  48, 191N, 1179E,  23, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00,  54, 194N, 1169E,  25, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00,  60, 199N, 1157E,  28, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00,  66, 203N, 1145E,  27, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00,  72, 204N, 1135E,  29, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00,  78, 207N, 1127E,  25, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00,  84, 210N, 1120E,  30, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00,  90, 216N, 1112E,  30, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00,  96, 222N, 1105E,  23, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00, 102, 225N, 1098E,  22, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00, 108, 230N, 1094E,  20, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00, 114, 236N, 1091E,  20, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00, 120, 241N, 1087E,  19, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00, 126, 245N, 1080E,  17, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
WP, 99, 2020081606, 03, AC00, 132, 253N, 1074E,  14, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
