AL, 17, 2019091518, 01, CARQ, -24,  86N,  385W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 17, 2019091518, 01, CARQ, -18,  85N,  392W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 17, 2019091518, 01, CARQ, -12,  84N,  399W,  20,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 261,   7,     INVEST,  , 
AL, 17, 2019091518, 01, CARQ,  -6,  83N,  405W,  25,    0, LO,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 17, 2019091518, 01, CARQ,   0,  87N,  405W,  25, 1009, LO,  34, NEQ,    0,    0,    0,    0, 1012,  120,  40,   0,   0,   L,   0,   X, 350,   4,     INVEST, S, 
AL, 17, 2019091518, 01, CARQ,   0,  87N,  405W,  25, 1009, LO,  50, NEQ,    0,    0,    0,    0, 1012,  120,  40,   0,   0,   L,   0,   X, 350,   4,     INVEST, S, 
AL, 17, 2019091518, 01, CARQ,   0,  87N,  405W,  25, 1009, LO,  64, NEQ,    0,    0,    0,    0, 1012,  120,  40,   0,   0,   L,   0,   X, 350,   4,     INVEST, S, 
AL, 17, 2019091518, 03, AC00,   0,  83N,  408W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2019091518, 03, AC00,   6,  87N,  408W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2019091518, 03, AC00,  12,  95N,  404W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2019091518, 03, AC00,  18, 103N,  403W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2019091518, 03, AC00,  24, 107N,  406W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2019091518, 03, AC00,  30, 109N,  408W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2019091518, 03, AC00,  36, 114N,  408W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2019091518, 03, AC00,  42, 118N,  409W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2019091518, 03, AC00,  48, 125N,  410W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2019091518, 03, AC00,  54, 130N,  410W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2019091518, 03, AC00,  60, 136N,  414W,  24, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2019091518, 03, AC00,  66, 141N,  423W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2019091518, 03, AC00,  72, 145N,  433W,  26, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 17, 2019091518, 03, AC00,  78, 148N,  445W,  28, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
